CHR	START	END	INDEX	SOX2
chr4	86660624	86661624	364	1
chr4	87031937	87032937	365	0
chr4	87074095	87075095	366	0
chr4	87154137	87155137	367	1
chr4	87198232	87199232	368	0
chr4	87254431	87255431	369	0
chr4	87575057	87576057	370	1
chr4	87766057	87767057	371	1
chr4	87855915	87856915	372	0
chr4	87900665	87901665	373	0
chr4	88093875	88094875	374	0
chr4	88366053	88367053	375	0
chr4	88882171	88883171	376	1
chr4	89175760	89176760	377	0
chr4	89404245	89405245	378	1
chr4	89439450	89440450	379	0
chr4	89502324	89503324	380	0
chr4	89547001	89548001	381	1
chr4	89547273	89548273	382	1
chr4	89628207	89629207	383	1
chr4	89633066	89634066	384	0
chr4	89669082	89670082	385	0
chr4	89684114	89685114	386	0
chr4	89742769	89743769	387	0
chr4	89906688	89907688	388	0
chr4	89993758	89994758	389	1
chr4	90145009	90146009	390	0
chr4	90145443	90146443	391	1
chr4	90164215	90165215	392	1
chr4	90246055	90247055	393	1
chr4	90246498	90247498	394	1
chr4	90328703	90329703	395	0
chr4	93244708	93245708	396	1
chr4	93792958	93793958	397	1
chr4	93882531	93883531	398	1
chr4	94188795	94189795	399	0
chr4	94262867	94263867	400	1
chr4	94492127	94493127	401	1
chr4	94498155	94499155	402	0
chr4	94536578	94537578	403	0
chr4	94567814	94568814	404	0
chr4	94625974	94626974	405	0
chr4	95027639	95028639	406	0
chr4	96363100	96364100	407	0
chr4	98091314	98092314	408	1
chr4	98111862	98112862	409	1
chr4	98136517	98137517	410	0
chr4	98147650	98148650	411	1
chr4	98293666	98294666	412	1
chr4	98356948	98357948	413	1
chr4	98358234	98359234	414	1
chr4	98376296	98377296	415	0
chr4	98392568	98393568	416	0
chr4	98410005	98411005	417	0
chr4	98651886	98652886	418	0
chr4	98709670	98710670	419	1
chr4	98867857	98868857	420	0
chr4	98906908	98907908	421	1
chr4	99233384	99234384	422	0
chr4	99478972	99479972	423	0
chr4	99545515	99546515	424	1
chr4	99572859	99573859	425	1
chr4	99591480	99592480	426	0
chr4	99603771	99604771	427	1
chr4	99640387	99641387	428	0
chr4	99831638	99832638	429	1
chr4	99853707	99854707	430	1
chr4	99919900	99920900	431	1
chr4	100082820	100083820	432	1
chr4	100126865	100127865	433	0
chr4	100368723	100369723	434	1
chr4	100603675	100604675	435	1
chr4	100948909	100949909	436	0
chr4	101027461	101028461	437	0
chr4	101054790	101055790	438	0
chr4	101220278	101221278	439	0
chr4	101255831	101256831	440	0
chr4	101338951	101339951	441	1
chr4	101339245	101340245	442	1
chr4	101341900	101342900	443	1
chr4	101368755	101369755	444	0
chr4	101462516	101463516	445	1
chr4	101638326	101639326	446	1
chr4	101640702	101641702	447	1
chr4	101649005	101650005	448	1
chr4	101701392	101702392	449	1
chr4	101794613	101795613	450	1
chr4	101850320	101851320	451	1
chr4	102017175	102018175	452	1
chr4	102022279	102023279	453	1
chr4	102168515	102169515	454	0
chr4	102514335	102515335	455	1
chr4	102812248	102813248	456	1
chr4	102831191	102832191	457	1
chr4	102986015	102987015	458	0
chr4	103040095	103041095	459	1
chr4	103072964	103073964	460	0
chr4	103139362	103140362	461	0
chr4	103195147	103196147	462	1
chr4	103195696	103196696	463	1
chr4	104941290	104942290	464	0
chr4	104962279	104963279	465	0
chr4	105139982	105140982	466	0
chr4	105156192	105157192	467	0
chr4	105210165	105211165	468	1
chr4	105380659	105381659	469	1
chr4	105423341	105424341	470	0
chr4	105523374	105524374	471	0
chr4	105556102	105557102	472	1
chr4	105751716	105752716	473	1
chr4	105822025	105823025	474	1
chr4	106209158	106210158	475	0
chr4	106209649	106210649	476	0
chr4	106235969	106236969	477	0
chr4	106246824	106247824	478	1
chr4	106261560	106262560	479	1
chr4	106625106	106626106	480	1
chr4	106786418	106787418	481	1
chr4	106820522	106821522	482	1
chr4	106963468	106964468	483	0
chr4	107013687	107014687	484	0
chr4	107117281	107118281	485	0
chr4	107129986	107130986	486	0
chr4	107156447	107157447	487	0
chr4	107312553	107313553	488	1
chr4	107557525	107558525	489	0
chr4	107765151	107766151	490	1
chr4	107914830	107915830	491	1
chr4	107922101	107923101	492	0
chr4	107934504	107935504	493	0
chr4	108129486	108130486	494	1
chr4	108229613	108230613	495	1
chr4	108231815	108232815	496	1
chr4	108237451	108238451	497	1
chr4	109497141	109498141	498	0
chr4	109504115	109505115	499	1
chr4	109641357	109642357	500	0
chr4	109792273	109793273	501	1
chr4	109827720	109828720	502	1
chr4	109828092	109829092	503	1
chr4	109828381	109829381	504	1
chr4	109846317	109847317	505	0
chr4	110183696	110184696	506	0
chr4	110694728	110695728	507	0
chr4	110816299	110817299	508	0
chr4	111028459	111029459	509	0
chr4	111042227	111043227	510	1
chr4	111238029	111239029	511	0
chr4	111282385	111283385	512	0
chr4	111860286	111861286	513	1
chr4	111886145	111887145	514	1
chr4	112057984	112058984	515	1
chr4	112148251	112149251	516	1
chr4	112244474	112245474	517	0
chr4	112298387	112299387	518	0
chr4	112513454	112514454	519	0
chr4	112550908	112551908	520	0
chr4	112888351	112889351	521	1
chr4	112888806	112889806	522	1
chr4	112895497	112896497	523	0
chr4	112904300	112905300	524	1
chr4	112943873	112944873	525	0
chr4	113067725	113068725	526	1
chr4	113155490	113156490	527	1
chr4	113527629	113528629	528	1
chr4	113632974	113633974	529	1
chr4	113656860	113657860	530	0
chr4	113727362	113728362	531	0
chr4	113753601	113754601	532	0
chr4	113898240	113899240	533	0
chr4	113975858	113976858	534	0
chr4	114032494	114033494	535	1
chr4	114303969	114304969	536	0
chr4	114334938	114335938	537	1
chr4	114512480	114513480	538	0
chr4	114535386	114536386	539	0
chr4	114757766	114758766	540	1
chr4	114938134	114939134	541	1
chr4	115197002	115198002	542	1
chr4	115204161	115205161	543	1
chr4	117284376	117285376	544	0
chr4	117982581	117983581	545	1
chr4	118164945	118165945	546	0
chr4	118344544	118345544	547	0
chr4	118738931	118739931	548	0
chr4	118753207	118754207	549	0
chr4	118774079	118775079	550	0
chr4	118795080	118796080	551	0
chr4	118809247	118810247	552	1
chr4	118929551	118930551	553	0
chr4	119033481	119034481	554	0
chr4	119190518	119191518	555	0
chr4	119497002	119498002	556	1
chr4	119509977	119510977	557	0
chr4	119531860	119532860	558	0
chr4	119754354	119755354	559	1
chr4	119840749	119841749	560	0
chr4	119857291	119858291	561	1
chr4	119859462	119860462	562	1
chr4	120329004	120330004	563	1
chr4	120753399	120754399	564	0
chr4	120775887	120776887	565	1
chr4	120778001	120779001	566	0
chr4	120959655	120960655	567	1
chr4	120964240	120965240	568	1
chr4	121104329	121105329	569	0
chr4	121232725	121233725	570	1
chr4	121400082	121401082	571	1
chr4	121420427	121421427	572	0
chr4	121476603	121477603	573	1
chr4	121598348	121599348	574	0
chr4	121609709	121610709	575	1
chr4	121658556	121659556	576	0
chr4	121699917	121700917	577	1
chr4	121834190	121835190	578	0
chr4	122198396	122199396	579	1
chr4	122205413	122206413	580	0
chr4	122311998	122312998	581	0
chr4	122617240	122618240	582	0
chr4	122735621	122736621	583	1
chr4	122805571	122806571	584	0
chr4	123005248	123006248	585	1
chr4	123116734	123117734	586	1
chr4	123234273	123235273	587	0
chr4	123234626	123235626	588	0
chr4	123936687	123937687	589	0
chr4	124053791	124054791	590	0
chr4	124122999	124123999	591	0
chr4	124143902	124144902	592	1
chr4	124182863	124183863	593	0
chr4	124307235	124308235	594	0
chr4	124443715	124444715	595	1
chr4	124544826	124545826	596	1
chr4	124547279	124548279	597	1
chr4	124549258	124550258	598	0
chr4	124549555	124550555	599	0
chr4	124685679	124686679	600	0
chr4	124706833	124707833	601	1
chr4	124977677	124978677	602	0
chr4	124987121	124988121	603	1
chr4	125085554	125086554	604	0
chr4	125085813	125086813	605	0
chr4	125135667	125136667	606	1
chr4	125289874	125290874	607	1
chr4	125291691	125292691	608	1
chr4	125292651	125293651	609	1
chr4	125307491	125308491	610	0
chr4	125541568	125542568	611	0
chr4	125787875	125788875	612	0
chr4	125843461	125844461	613	0
chr4	125975128	125976128	614	0
chr4	126352746	126353746	615	0
chr4	126620434	126621434	616	1
chr4	126658040	126659040	617	0
chr4	126685031	126686031	618	1
chr4	127240931	127241931	619	1
chr4	127249409	127250409	620	0
chr4	127568300	127569300	621	1
chr4	127774140	127775140	622	1
chr4	127776273	127777273	623	0
chr4	127875025	127876025	624	0
chr4	127890364	127891364	625	1
chr4	128119349	128120349	626	1
chr4	128157158	128158158	627	1
chr4	128170073	128171073	628	1
chr4	128171299	128172299	629	0
chr4	128399865	128400865	630	0
chr4	128401558	128402558	631	1
chr4	128507491	128508491	632	1
chr4	128961822	128962822	633	1
chr4	129058598	129059598	634	1
chr4	129064834	129065834	635	0
chr4	129065004	129066004	636	0
chr4	129239764	129240764	637	1
chr4	129270857	129271857	638	1
chr4	129272260	129273260	639	1
chr4	129404876	129405876	640	1
chr4	129648314	129649314	641	1
chr4	130249612	130250612	642	1
chr4	130273297	130274297	643	1
chr4	130295065	130296065	644	1
chr4	131034594	131035594	645	1
chr4	133112521	133113521	646	0
chr4	133128965	133129965	647	1
chr4	133156718	133157718	648	1
chr4	133163548	133164548	649	0
chr4	133176497	133177497	650	0
chr4	133307956	133308956	651	1
chr4	133925915	133926915	652	0
chr4	134018665	134019665	653	0
chr4	134298030	134299030	654	1
chr4	134418627	134419627	655	1
chr4	134423345	134424345	656	1
chr4	134448771	134449771	657	1
chr4	134484623	134485623	658	1
chr4	134574070	134575070	659	1
chr4	134685368	134686368	660	0
chr4	134727114	134728114	661	1
chr4	137051943	137052943	662	1
chr4	137151281	137152281	663	0
chr4	137174838	137175838	664	1
chr4	137206435	137207435	665	0
chr4	137279458	137280458	666	1
chr4	137292192	137293192	667	0
chr4	137533568	137534568	668	1
chr4	137576032	137577032	669	0
chr4	137592334	137593334	670	0
chr4	137627020	137628020	671	0
chr4	137640236	137641236	672	0
chr4	137839469	137840469	673	0
chr4	137840064	137841064	674	1
chr4	138150526	138151526	675	0
chr4	138150771	138151771	676	0
chr4	138200672	138201672	677	1
chr4	138347662	138348662	678	0
chr4	138391958	138392958	679	1
chr4	139104394	139105394	680	0
chr4	139104895	139105895	681	1
chr4	139125490	139126490	682	0
chr4	139129304	139130304	683	0
chr4	139344650	139345650	684	0
chr4	139362851	139363851	685	0
chr4	139375484	139376484	686	0
chr4	139458130	139459130	687	1
chr4	139541509	139542509	688	0
chr4	139886387	139887387	689	1
chr4	140203874	140204874	690	1
chr4	140614623	140615623	691	0
chr4	141000746	141001746	692	1
chr4	141222577	141223577	693	1
chr4	141231688	141232688	694	1
chr4	141273563	141274563	695	1
chr4	141352026	141353026	696	0
chr4	141497237	141498237	697	0
chr4	141531981	141532981	698	0
chr4	141594935	141595935	699	1
chr4	141697533	141698533	700	0
chr4	141857971	141858971	701	0
chr4	141957818	141958818	702	1
chr4	142754555	142755555	703	1
chr4	142952529	142953529	704	1
chr4	143241256	143242256	705	0
chr4	143318526	143319526	706	1
chr4	143419493	143420493	707	1
chr4	143420812	143421812	708	0
chr4	143741511	143742511	709	1
chr4	144325585	144326585	710	1
chr4	144421340	144422340	711	0
chr4	144500980	144501980	712	0
chr4	145088986	145089986	713	1
chr4	145105628	145106628	714	0
chr4	145202259	145203259	715	0
chr4	145204606	145205606	716	0
chr4	145384085	145385085	717	1
chr4	145427133	145428133	718	0
chr4	145603481	145604481	719	0
chr4	145603855	145604855	720	0
chr4	145801662	145802662	721	0
chr4	145968709	145969709	722	1
chr4	146020644	146021644	723	1
chr4	146021163	146022163	724	0
chr4	146294502	146295502	725	0
chr4	146341109	146342109	726	0
chr4	146362732	146363732	727	0
chr4	146406904	146407904	728	0
chr4	146488216	146489216	729	1
chr4	146496470	146497470	730	0
chr4	146914528	146915528	731	0
chr4	146914830	146915830	732	0
chr4	147231654	147232654	733	1
chr4	147401431	147402431	734	1
chr4	147405917	147406917	735	0
chr4	147501321	147502321	736	0
chr4	147740475	147741475	737	0
chr4	147854260	147855260	738	0
chr4	147865316	147866316	739	0
chr4	148032668	148033668	740	0
chr4	148148774	148149774	741	0
chr4	148417874	148418874	742	0
chr4	149398847	149399847	743	0
chr4	149447503	149448503	744	1
chr4	149637293	149638293	745	0
chr4	149722114	149723114	746	1
chr4	149825996	149826996	747	1
chr4	150012732	150013732	748	0
chr4	150104116	150105116	749	0
chr4	150304852	150305852	750	0
chr4	150410121	150411121	751	1
chr4	150495334	150496334	752	1
chr4	150533557	150534557	753	1
chr4	150623715	150624715	754	0
chr4	150671229	150672229	755	1
chr4	150683781	150684781	756	0
chr4	150725091	150726091	757	0
chr4	150756133	150757133	758	0
chr4	150803179	150804179	759	0
chr4	150848998	150849998	760	0
chr4	151137538	151138538	761	0
chr4	151170407	151171407	762	1
chr4	151205916	151206916	763	1
chr4	151304497	151305497	764	0
chr4	151428747	151429747	765	0
chr4	151443994	151444994	766	0
chr4	152161641	152162641	767	0
chr4	152430654	152431654	768	0
chr4	152449324	152450324	769	0
chr4	152467628	152468628	770	0
chr4	152503453	152504453	771	0
chr4	152526243	152527243	772	1
chr4	152531159	152532159	773	1
chr4	152538415	152539415	774	0
chr4	152630224	152631224	775	1
chr4	152801733	152802733	776	1
chr4	152832162	152833162	777	0
chr4	152873558	152874558	778	0
chr4	152892467	152893467	779	0
chr4	152903174	152904174	780	0
chr4	153331366	153332366	781	1
chr4	153338281	153339281	782	0
chr4	153560232	153561232	783	0
chr4	153734786	153735786	784	1
chr4	153735032	153736032	785	1
chr4	154165802	154166802	786	1
chr4	154173585	154174585	787	1
chr4	154471800	154472800	788	0
chr4	154472286	154473286	789	0
chr4	155351982	155352982	790	0
chr4	156004544	156005544	791	0
chr4	156079794	156080794	792	0
chr4	156091148	156092148	793	0
chr4	156091414	156092414	794	0
chr4	156097784	156098784	795	0
chr4	156146414	156147414	796	1
chr4	156442153	156443153	797	0
chr4	156496087	156497087	798	1
chr4	156564231	156565231	799	0
chr4	156808621	156809621	800	1
chr4	157131256	157132256	801	1
chr4	157165197	157166197	802	0
chr4	157277778	157278778	803	1
chr4	157286344	157287344	804	1
chr4	157790094	157791094	805	1
chr4	158012608	158013608	806	1
chr4	158148941	158149941	807	1
chr4	158159649	158160649	808	0
chr4	158238304	158239304	809	0
chr4	158377225	158378225	810	1
chr4	158460305	158461305	811	0
chr4	158512381	158513381	812	1
chr4	158535485	158536485	813	1
chr4	158617813	158618813	814	1
chr4	158702561	158703561	815	0
chr4	159106795	159107795	816	0
chr4	159186430	159187430	817	1
chr4	159383541	159384541	818	0
chr4	159383973	159384973	819	0
chr4	161710161	161711161	820	1
chr4	161764692	161765692	821	1
chr4	162253306	162254306	822	1
chr4	163144503	163145503	823	0
chr4	163401881	163402881	824	1
chr4	163495391	163496391	825	1
chr4	163495829	163496829	826	1
chr4	163531302	163532302	827	1
chr4	164762595	164763595	828	1
chr4	164949798	164950798	829	0
chr4	165332140	165333140	830	0
chr4	165610667	165611667	831	0
chr4	165634474	165635474	832	1
chr4	165728568	165729568	833	1
chr4	165841390	165842390	834	1
chr4	166505692	166506692	835	1
chr4	168077661	168078661	836	0
chr4	168078115	168079115	837	1
chr4	168902926	168903926	838	0
chr4	168926303	168927303	839	0
chr4	168991820	168992820	840	0
chr4	168998089	168999089	841	0
chr4	169011198	169012198	842	0
chr4	169198351	169199351	843	1
chr4	169251024	169252024	844	0
chr4	169373086	169374086	845	1
chr4	169753819	169754819	846	1
chr4	170082260	170083260	847	0
chr4	170086907	170087907	848	0
chr4	172117234	172118234	849	1
chr4	172233860	172234860	850	1
chr4	172823119	172824119	851	1
chr4	172968159	172969159	852	1
chr4	173054156	173055156	853	1
chr4	173139272	173140272	854	0
chr4	173379694	173380694	855	1
chr4	173381340	173382340	856	0
chr4	173458701	173459701	857	0
chr4	174111359	174112359	858	0
chr4	174167070	174168070	859	1
chr4	174233606	174234606	860	0
chr4	174266418	174267418	861	0
chr4	174277071	174278071	862	1
chr4	174295867	174296867	863	0
chr4	174393463	174394463	864	1
chr4	174641784	174642784	865	1
chr4	174713204	174714204	866	0
chr4	175987800	175988800	867	1
chr4	176539161	176540161	868	0
chr4	176540690	176541690	869	0
chr4	176737516	176738516	870	1
chr4	176756820	176757820	871	0
chr4	176766805	176767805	872	0
chr4	176957563	176958563	873	0
chr4	177101323	177102323	874	0
chr4	177104699	177105699	875	1
chr4	177148461	177149461	876	0
chr4	177156211	177157211	877	1
chr4	177447317	177448317	878	1
chr4	177529883	177530883	879	0
chr4	177582455	177583455	880	0
chr4	177629482	177630482	881	1
chr4	177840933	177841933	882	0
chr4	178229412	178230412	883	0
chr4	181398215	181399215	884	0
chr4	181941174	181942174	885	0
chr4	181994001	181995001	886	0
chr4	181994909	181995909	887	0
chr4	182493023	182494023	888	1
chr4	182501731	182502731	889	0
chr4	182558873	182559873	890	0
chr4	183133722	183134722	891	0
chr4	183147352	183148352	892	0
chr4	183242007	183243007	893	1
chr4	184724525	184725525	894	0
chr4	185079169	185080169	895	0
chr4	185790156	185791156	896	1
chr4	185843749	185844749	897	0
chr4	185912351	185913351	898	0
chr4	185963855	185964855	899	1
chr4	186221965	186222965	900	0
chr4	186730914	186731914	901	1
chr4	186731536	186732536	902	1
chr4	186799215	186800215	903	0
chr4	186957568	186958568	904	0
chr4	189937755	189938755	905	1
chr5	127165	128165	1	0
chr5	450075	451075	2	1
chr5	5157822	5158822	3	1
chr5	5443149	5444149	4	0
chr5	7644342	7645342	5	1
chr5	8079629	8080629	6	1
chr5	8460403	8461403	7	1
chr5	8866812	8867812	8	1
chr5	8916071	8917071	9	1
chr5	8916700	8917700	10	1
chr5	9364258	9365258	11	0
chr5	9364479	9365479	12	1
chr5	9511645	9512645	13	0
chr5	9654279	9655279	14	0
chr5	9884347	9885347	15	1
chr5	10822211	10823211	16	0
chr5	14323896	14324896	17	1
chr5	14602853	14603853	18	1
chr5	15307232	15308232	19	1
chr5	15309474	15310474	20	1
chr5	15453965	15454965	21	1
chr5	15461158	15462158	22	1
chr5	15903901	15904901	23	1
chr5	16692305	16693305	24	0
chr5	16797039	16798039	25	0
chr5	16938753	16939753	26	1
chr5	30030479	30031479	27	1
chr5	30738216	30739216	28	0
chr5	30981012	30982012	29	0
chr5	31172206	31173206	30	0
chr5	31308658	31309658	31	1
chr5	31321305	31322305	32	0
chr5	31471877	31472877	33	0
chr5	32368396	32369396	34	1
chr5	32386273	32387273	35	1
chr5	32412003	32413003	36	0
chr5	32437026	32438026	37	1
chr5	32715479	32716479	38	1
chr5	32880428	32881428	39	0
chr5	32904131	32905131	40	1
chr5	32971651	32972651	41	0
chr5	33160557	33161557	42	0
chr5	33184950	33185950	43	1
chr5	33194678	33195678	44	0
chr5	33303333	33304333	45	1
chr5	33314836	33315836	46	0
chr5	33334342	33335342	47	0
chr5	33447863	33448863	48	0
chr5	34008724	34009724	49	1
chr5	34118446	34119446	50	1
chr5	34761596	34762596	51	0
chr5	35284749	35285749	52	0
chr5	35421285	35422285	53	1
chr5	35436921	35437921	54	0
chr5	35447599	35448599	55	1
chr5	35578425	35579425	56	1
chr5	35606232	35607232	57	1
chr5	35606721	35607721	58	1
chr5	35607380	35608380	59	1
chr5	35959209	35960209	60	1
chr5	36077698	36078698	61	0
chr5	36315082	36316082	62	0
chr5	36964571	36965571	63	1
chr5	36980918	36981918	64	1
chr5	37182352	37183352	65	1
chr5	37410277	37411277	66	0
chr5	37620067	37621067	67	1
chr5	37708247	37709247	68	0
chr5	38816546	38817546	69	0
chr5	38820513	38821513	70	1
chr5	38839457	38840457	71	1
chr5	38999216	39000216	72	1
chr5	39107996	39108996	73	1
chr5	39191445	39192445	74	1
chr5	39472546	39473546	75	0
chr5	40568141	40569141	76	1
chr5	40714912	40715912	77	0
chr5	40742099	40743099	78	0
